epoch,loss,lr,mean_absolute_error,val_loss,val_mean_absolute_error
0,0.00253329377981566,0.001,0.00253329377981566,0.002855196790896407,0.002855196790896407
1,0.0024028374295161315,0.001,0.0024028374295161315,0.003468874295362506,0.003468874295362506
2,0.002304732303890309,0.001,0.002304732303890309,0.0036986206213430483,0.0036986206213430483
3,0.0022055593108936027,0.001,0.0022055593108936027,0.002944446022932728,0.002944446022932728
4,0.0021314676995730277,0.001,0.0021314676995730277,0.003334178120582079,0.003334178120582079
