epoch,loss,lr,mean_absolute_error,val_loss,val_mean_absolute_error
0,0.007132335161628421,0.001,0.007132335161628421,0.005060864488030372,0.005060864488030372
1,0.003926990281733378,0.001,0.003926990281733378,0.005101737333271576,0.005101737333271576
2,0.003268375714092152,0.001,0.003268375714092152,0.0032440487813635344,0.0032440487813635344
3,0.002927761971791873,0.001,0.002927761971791873,0.0027187258323819255,0.0027187258323819255
4,0.0027093372750373675,0.001,0.0027093372750373675,0.002718278723863923,0.002718278723863923
